,outcome_profit,outcome_damage_inc,outcome_damage_amount,income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,tenure_yrs,company_ic,claims_no,claims_am,nights_booked,shop_am,shop_use,retired,gold_status,score1_pos,score1_neg,score2_pos,score2_neg,score3_pos,score3_neg,score4_pos,score4_neg,score5_pos,score5_neg,gender_M,client_segment_0.0,client_segment_1.0,client_segment_2.0,client_segment_3.0,client_segment_4.0,sect_empl_0.0,sect_empl_1.0,sect_empl_2.0,sect_empl_3.0,sect_empl_4.0,profitpernight
2132,1659.11,0,0.0,-0.25184038240927553,-0.2353740919415138,-0.3585214619714733,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,0,0,0.3122378329081417,1,-1.1276597660629655,0,0.654874196131745,-0.23781610145090662,0,1,0,0,1,0,0,0.044797553133049006,-0.46068676326712227,-0.3705364297357183,-0.3922369368837579,0,-0.30462002643993075,-0.06699873325306355,-0.6625593719538971,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,1,0,1,0,0,0,0,1,0,0,0,-0.12795026519748778
2133,1196.76,0,0.0,-0.25220398216520423,-0.2357155430667958,-0.35887312636541424,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,0,0,-0.011806305774069572,1,-1.1276597660629655,1,0.3897904339427247,-0.5466910275264255,0,1,0,0,1,0,0,1.2888438883533815,-0.46068676326712227,0.0,-2.8917507416496154e-16,0,5.349418520576414,0.41882806402017675,-0.6625593719538971,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,-2.5801355613727543,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,1,1,0,0,0,0,1,0,0,0,0,-0.12835861850248237
2134,2153.62,0,0.0,0.9059824403862505,0.11563766484838751,1.476815010006533,-0.25693802055886733,-0.39861497446230854,5.859751990076737,0,0,1,1,1,0,0.636281971590353,1,-0.9277036771041199,0,0.7337396140680712,1.3065585289266877,1,1,0,0,1,1,0,-1.1992487820872835,-0.46068676326712227,1.8831154779238457,1.8868383865610159,0,-0.30462002643993075,-0.06699873325306355,2.1235683556763836,6.394505772562746,1,1,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,1,0,0,0,1,0,1,0,0,0,0,-0.36876257796580975
2135,1979.7,0,0.0,-0.25220398216520423,-0.2357155430667958,-0.33953158469866,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,1,0,1,0,-0.9839387218207035,1,-0.32783541022758356,0,-0.26527232454360433,-1.226215864892567,1,1,0,0,1,0,0,0.044797553133049006,-0.46068676326712227,0.4711889815588176,0.5031140830409746,0,-0.30462002643993075,-0.06699873325306355,-0.6890939217408522,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,1.0073267777597636,0.6802247866750099,-3.872809172297254e-16,0.0,-0.5260632235578103,-0.20465140711405772,1,0,1,0,0,0,1,0,0,0,0,0.011842682878992657
2136,1389.71,0,0.0,-0.25184038240927553,-0.2353740919415138,-0.3571148043957093,-0.25693802055886733,-0.39861497446230854,0.04239818625458376,0,0,0,0,0,0,-1.307982860502915,1,-0.12787932126873808,0,-0.6952837668276033,1.1830085584964802,1,0,0,0,1,0,0,-1.1992487820872835,-0.46068676326712227,0.22681708795717817,0.25892744124332034,0,-0.30462002643993075,-0.06699873325306355,-0.7156284715278072,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,1.9816766607869325,-1.0587490562964625,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,0,0,1,0,0,0,1,0,0,0,0,0.20649109159307943
2137,2540.68,0,0.0,-0.25196158232791843,-0.2353740919415138,-0.352718999471447,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,0,1,-1.307982860502915,1,-0.12787932126873808,0,-1.0485288707401212,-1.1644408796774632,0,1,0,0,1,0,0,0.044797553133049006,-0.46068676326712227,-1.4498456264762927,-1.45037905134026,0,-0.30462002643993075,-0.06699873325306355,-0.7156284715278072,-0.3014371924338569,0,0,0,-0.7335638896113537,2.3031358149567684,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,0,0,1,0,0,0,1,0,0,0,0,0.21669992421794412
2138,1763.1,0,0.0,-0.25196158232791843,-0.2357155430667958,-0.3504331809108306,-0.25693802055886733,-0.39861497446230854,-0.5612894726326209,0,0,0,1,1,0,-0.9839387218207035,1,-0.12787932126873808,0,0.29488205076079604,-1.782190731828501,0,1,0,0,1,1,0,-1.1992487820872835,-0.46068676326712227,-1.1783213002522488,-1.2061924095426058,0,-0.30462002643993075,-0.06699873325306355,-0.6890939217408522,-0.3014371924338569,0,0,0,1.201748053763136,-0.37453771302075695,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,2.38586016548267,2.473178753950328,0.0,-5.1557972663975215e-16,0,0,1,0,0,0,1,0,0,0,0,-0.005035920394116931
2139,2234.07,0,0.0,-0.147972052132319,-0.14420664149121842,-0.1932391968192098,-0.25693802055886733,-0.39861497446230854,2.5669102143283484,0,0,0,1,0,0,-0.011806305774069572,1,1.0718572124843349,0,0.3804945101555532,0.8123586472058576,0,1,0,0,1,1,0,0.044797553133049006,0.73736295123978,-0.4316294031361282,-0.3922369368837579,0,-0.30462002643993075,-0.06699873325306355,-0.3441447745104364,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-0.915352460306588,-0.7406686046806084,0.29553230426999516,-0.26611536911549405,-1.553379422150128,2.1497156942335724,2.8609638284722996,-2.6701215000869105,1,0,1,0,0,0,1,0,0,0,0,-0.32834964962358165
2140,1462.08,0,0.0,-0.2501435835482751,-0.2357155430667958,-0.35658730780479786,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,1,0,0,-1.307982860502915,1,-0.12787932126873808,0,4.838789571632091,-1.6586407613982934,1,1,0,0,1,0,0,-1.1992487820872835,-0.46068676326712227,-1.6806413037667298,-1.6945656931379143,0,-0.30462002643993075,-0.06699873325306355,-0.6890939217408522,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,1.279319072971127,-1.2825897737665948,-0.3682132777009304,0.6048568882558931,0.0,-5.1557972663975215e-16,0,0,1,0,0,0,1,0,0,0,0,-0.014564164177323943
2141,633.83,0,0.0,-0.25220398216520423,-0.2357155430667958,-0.35887312636541424,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,0,0,-0.6598945831384923,1,-0.9277036771041199,0,-0.9279817300161551,0.07105882462461224,0,1,0,0,0,0,0,1.2888438883533815,-0.46068676326712227,-1.5923958977439157,-1.6131701458720296,0,-0.30462002643993075,-0.06699873325306355,0.21308077101561979,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,0,0,1,0,0,0,1,0,0,0,0,-0.42336628992154524
2142,1334.29,1,434.77,-0.24820438484998886,-0.2357155430667958,-0.27271534984987267,-0.25693802055886733,-0.39861497446230854,-0.06736320627036253,0,0,0,0,0,0,0.636281971590353,0,-0.12787932126873808,0,-1.1323421190792968,1.1830085584964802,1,0,0,0,1,1,0,-1.1992487820872835,-0.46068676326712227,-0.7506704864493797,-0.717819125947297,0,-0.30462002643993075,-0.06699873325306355,1.2213936629199118,-0.3014371924338569,0,1,0,-0.22380714634909402,-0.789990289634882,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,-2.8592492453286975,-0.4354533271282487,1,0,1,0,0,0,1,0,0,0,0,-0.4361481162537362
2143,2239.85,0,0.0,-0.21863160470112375,-0.2353740919415138,-0.3356632763653092,-0.25693802055886733,-0.39861497446230854,0.5912051488793152,0,0,0,1,1,0,1.9324585263191982,1,1.871681568319717,0,1.546983011190948,0.5652587063454424,0,1,0,0,1,1,0,0.044797553133049006,0.73736295123978,-1.0425591371402267,-1.043401315010836,0,-0.30462002643993075,-0.06699873325306355,-0.6625593719538971,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,1.349718251347768,3.299019607897265,-3.785954562709307e-16,3.6561510977639585e-16,1.037079167350552,-1.0497119110980353,0.0,-5.1557972663975215e-16,1,0,1,0,0,0,1,0,0,0,0,-0.1014073003728396
2144,1725.72,1,633.63,-0.13900325815274517,-0.12132941609732407,-0.276407825986253,-0.25693802055886733,-0.39861497446230854,0.5912051488793152,0,0,0,1,1,0,0.9603261102725644,1,0.2720328566489529,0,-0.5478983945245451,-1.3497658353227746,1,1,0,0,1,0,0,0.044797553133049006,-0.46068676326712227,0.28112195320198696,0.25892744124332034,0,-0.30462002643993075,-0.06699873325306355,-0.6625593719538971,-0.18135948005099223,1,0,0,0.0,7.448482714337655e-16,2.2447047892795964,1.9949036179775665,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,-1.2406914705301952,-1.7992653084123598,1,0,1,0,0,0,1,0,0,0,0,-0.03259976848125159
2145,1953.8,0,0.0,-0.24929518411777488,-0.2353740919415138,-0.3578181331835913,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,0,0,0.636281971590353,1,-0.527791499186429,0,-0.1660158479773535,-1.287990850107671,0,1,0,0,1,0,0,0.044797553133049006,-0.46068676326712227,0.3082743858243913,0.3403229885092051,0,-0.30462002643993075,-0.06699873325306355,-0.6625593719538971,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,0,0,1,0,0,0,1,0,0,0,0,-0.1271335585874986
2146,1079.45,1,433.05,-0.2277215985993405,-0.22547200930833564,-0.29873851500150567,-0.25693802055886733,-0.39861497446230854,2.018103251703617,0,0,0,1,0,0,-0.33585044445628087,1,0.2720328566489529,0,-1.1605297589500752,-1.287990850107671,0,1,0,0,0,0,0,0.044797553133049006,-0.46068676326712227,-1.5720315732771124,-1.5317745986061448,0,-0.30462002643993075,-0.06699873325306355,1.5663428101503276,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,1,0,1,0,0,0,0,1,0,0,0,-0.4409159504481124
2147,2369.96,0,0.0,-0.071010103794084,-0.16127919775531868,-0.2925843881075384,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,1,0,-0.6598945831384923,0,-0.12787932126873808,0,-0.18850598617212333,1.244783543711584,1,1,0,0,1,0,1,-1.1992487820872835,-0.46068676326712227,0.6680441180712494,0.6659051775727443,0,-0.30462002643993075,-0.06699873325306355,-0.6890939217408522,-0.3014371924338569,0,1,0,2.875372191196189,0.7726516592582732,-3.0682756243406724,-0.2622771686754858,1.2685710638031564,-0.7496492405293663,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,0,0,1,0,0,0,1,0,0,0,0,0.08452957116802924
2148,2471.25,1,365.13,-0.2489315843618462,-0.2357155430667958,-0.3502573487138601,-0.25693802055886733,-0.39861497446230854,-0.39664738384520143,0,0,0,0,0,0,0.3122378329081417,0,-0.32783541022758356,0,-1.223951948659326,0.07105882462461224,0,1,0,0,1,0,1,0.044797553133049006,-0.46068676326712227,-0.6488488641153632,-0.6364235786814122,0,-0.30462002643993075,-0.06699873325306355,-0.6625593719538971,-0.27886417411773134,1,0,0,0.0,7.448482714337655e-16,-2.1042136251942005,-3.3104086974654896,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,0,0,1,0,0,0,1,0,0,0,0,-0.11835396253011497
2149,1637.04,0,0.0,-0.25220398216520423,-0.2357155430667958,-0.35887312636541424,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,1,0,0.636281971590353,1,-0.527791499186429,0,3.150979667241932,-0.42314105709621797,1,1,0,0,1,0,0,1.2888438883533815,3.1334623802535844,-0.2144099421568931,-0.22944584235198834,1,-0.30462002643993075,-0.06699873325306355,-0.6625593719538971,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,1.955893433254715,0.12136372753951458,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,0,0,0,0,0,1,0,0,0,0,0,-0.12835861850248237
2150,1543.4,0,0.0,-0.25220398216520423,-0.2357155430667958,-0.35887312636541424,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,0,0,-0.33585044445628087,1,-0.32783541022758356,0,2.102939227365658,-1.0408909092472558,0,1,0,0,1,0,0,0.044797553133049006,-0.46068676326712227,0.0,-2.8917507416496154e-16,0,-0.30462002643993075,-0.06699873325306355,-0.6890939217408522,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,0.23488942893552056,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,0,1,0,0,0,0,1,0,0,0,0,-0.018103226153943733
2151,1226.65,0,0.0,0.16896573511883775,-0.01274795825764643,0.2786944198495935,-0.25693802055886733,-0.39861497446230854,-0.06736320627036253,0,0,1,1,0,0,-0.33585044445628087,1,-0.12787932126873808,1,-0.2583753488305416,0.07105882462461224,1,1,0,0,1,0,0,0.044797553133049006,-0.46068676326712227,0.3422149266023968,0.3403229885092051,0,-0.30462002643993075,-0.06699873325306355,0.9029790654764511,2.6846768022114365,1,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,3.065272043471044,0.4436135376126419,1,0,0,1,0,0,1,0,0,0,0,-0.3911177657702695
2152,777.9,0,0.0,-0.23584199314841411,-0.2223989491807976,-0.327399163107696,-0.25693802055886733,-0.39861497446230854,-0.06736320627036253,0,0,0,1,0,0,-0.011806305774069572,1,-0.32783541022758356,0,-2.014405339078169,-0.6702409979566331,0,0,0,0,0,0,0,1.2888438883533815,-0.46068676326712227,-0.6420607559597622,-0.6364235786814122,0,-0.30462002643993075,-0.06699873325306355,0.34575351995039505,-0.3014371924338569,1,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,0,0,1,0,0,0,1,0,0,0,0,-0.42414252908689526
2153,1486.27,1,257.6,-0.2242068009586967,0.05127412773272954,-0.3481473623502142,-0.25693802055886733,-0.39861497446230854,-0.1771245987953088,0,0,0,0,0,0,-1.307982860502915,1,-1.1276597660629655,0,-0.45418948537967085,0.4417087359152349,0,1,0,0,1,0,0,1.2888438883533815,0.73736295123978,-0.5470272417813468,-0.5550280314155275,0,-0.30462002643993075,-0.06699873325306355,-0.07879927664088585,-0.3014371924338569,0,0,0,1.3356021403256217,0.6014933699906808,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,-0.9551961020091493,0.1827785061933298,1,0,1,0,0,0,1,0,0,0,0,-0.40632157203302893
2154,1271.88,0,0.0,0.994579580914203,-0.23093522731284774,1.8026320709928565,-0.25693802055886733,-0.39861497446230854,1.9083418591786707,0,0,1,1,0,0,-0.011806305774069572,1,-0.32783541022758356,1,0.1379008861613027,1.0594585880662726,1,1,0,0,1,1,0,-1.1992487820872835,-0.46068676326712227,0.5187057386480253,0.5031140830409746,0,2.522399247068241,-0.06699873325306355,3.184950347154586,-0.3014371924338569,0,1,0,-3.3601742305819933,-1.5853573996001906,0.13409381159431039,0.9559935484099551,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,1,0,0,0,1,0,1,0,0,0,0,-0.3828641306838071
2155,2117.12,0,0.0,-0.07719129964487138,-0.2357155430667958,0.5733891819721398,4.094366998927531,2.9669403088856936,0.26192097130447634,0,0,0,0,0,0,-1.307982860502915,1,-0.32783541022758356,1,-0.7880930704446868,-1.1644408796774632,1,1,1,0,1,0,0,1.2888438883533815,-0.46068676326712227,0.6001630365152385,0.5845096303068594,0,1.1088896103141554,0.5310768547259074,0.6376335676069007,1.8956134001819858,1,0,0,0.0,7.448482714337655e-16,2.5651694796711078,3.3352322753456067,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,0,0,1,0,0,0,1,0,0,0,0,-0.35245983037177625
2156,1382.35,0,0.0,-0.1863924263421151,-0.2353740919415138,-0.3140359161379385,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,1,0,0.636281971590353,1,0.0720767676901074,0,-1.1110514549215815,0.9359086176360651,0,1,0,0,1,0,0,-1.1992487820872835,-0.46068676326712227,-0.8524921087833961,-0.8806102204790666,0,-0.30462002643993075,-0.06699873325306355,-0.6625593719538971,-0.3014371924338569,0,1,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,-1.60491980278707,-3.1237765524601553,1,0,1,0,0,0,1,0,0,0,0,-0.07629357211567246
2157,2886.62,0,0.0,-0.25220398216520423,-0.2357155430667958,-0.35887312636541424,-0.25693802055886733,-0.39861497446230854,0.04239818625458376,0,0,0,0,0,0,1.608414387636987,1,-0.527791499186429,0,-0.4351478350414324,0.07105882462461224,0,1,0,0,1,1,0,-1.1992487820872835,-0.46068676326712227,-1.1443807594742432,-1.1247968622767208,0,-0.30462002643993075,-0.06699873325306355,-0.7421630213147623,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-3.346892693955495,2.5581629932164485,-2.5360172870917856,0.12518368381108322,-1.8095680582143951,0.8144728900795797,0.0,-5.1557972663975215e-16,0,0,1,0,0,0,1,0,0,0,0,0.8639399126343653
2158,1621.92,0,0.0,-0.25050718330420374,-0.23400828744038576,-0.3581697975775323,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,1,0,-0.6598945831384923,1,0.6719450345666438,0,1.7129602310683492,1.6154334550022067,0,1,0,0,1,0,0,-1.1992487820872835,-0.46068676326712227,-0.2144099421568931,-0.22944584235198834,0,-0.30462002643993075,-0.06699873325306355,-0.6625593719538971,-0.3014371924338569,0,1,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,0.0574589482437216,-3.3156468424771597,0.0,-5.1557972663975215e-16,1,0,1,0,0,0,1,0,0,0,0,-0.1275419118924932
2159,1767.55,0,0.0,-0.17196963602361118,-0.2357155430667958,-0.30964011121367624,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,0,0,-1.6320269991851262,1,-1.1276597660629655,0,-0.30095667714597246,0.9976836028511689,0,1,0,0,1,0,0,-1.1992487820872835,-0.46068676326712227,-0.18046940137888762,-0.14805029508610357,0,-0.30462002643993075,-0.06699873325306355,-0.6625593719538971,-0.3014371924338569,0,1,0,2.169890187553484,1.0823892046903085,-7.853804045339587e-16,7.500248261744675e-16,0.315083871912667,-1.0189253533599993,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,0,0,1,0,0,0,1,0,0,0,0,-0.07118915580324012
2160,1285.24,0,0.0,-0.2335391946941992,-0.2162528289257215,-0.26269291462255456,-0.25693802055886733,-0.39861497446230854,0.37168236382942266,0,0,0,1,1,0,1.2843702489547757,1,0.6719450345666438,0,-1.3936775249025222,-1.1026658944623595,1,0,0,0,1,0,0,1.2888438883533815,-0.46068676326712227,-0.2144099421568931,-0.22944584235198834,0,-0.30462002643993075,-0.06699873325306355,-0.10533382642784091,-0.3014371924338569,0,0,0,-1.1761301109640703,3.103168696377496,-2.5219933082465302,-2.8265806755639695,-2.0170698188021583,2.457518287289567,1.0991693201497257,-1.583543222785473,-2.3294387840257005,2.3017591968051785,0,0,1,0,0,0,1,0,0,0,0,-0.3883326665942366
2161,561.67,0,0.0,-0.25220398216520423,-0.2357155430667958,-0.3585214619714733,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,1,1,0,0.9603261102725644,1,0.2720328566489529,0,-1.2501904432198907,-0.7937909683868406,0,0,0,0,0,0,0,1.2888438883533815,-0.46068676326712227,-1.6059721140551177,-1.6131701458720296,0,-0.30462002643993075,-0.06699873325306355,-0.3706793242973915,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,1,0,1,0,0,0,1,0,0,0,0,-0.3708115874546022
2162,2247.19,0,0.0,-0.205178413731763,-0.1892781900284431,-0.3474440335623322,-0.25693802055886733,-0.39861497446230854,-0.5612894726326209,0,0,0,1,0,0,-0.011806305774069572,1,-0.12787932126873808,0,-0.2063481624733074,-1.6586407613982934,0,1,0,0,1,0,0,-1.1992487820872835,-0.46068676326712227,-0.2144099421568931,-0.22944584235198834,0,-0.30462002643993075,-0.06699873325306355,-0.6890939217408522,-0.3014371924338569,0,0,0,-2.386847036446489,0.41193052823772475,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,1,0,1,0,0,0,1,0,0,0,0,-0.0004079162708449698
2163,1059.81,0,0.0,0.30046764684637317,-0.09059881482194361,0.214691500152334,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,0,0,-0.6598945831384923,1,0.2720328566489529,1,-0.9383271935857492,0.6270336915605462,1,0,0,0,1,0,0,0.044797553133049006,-0.46068676326712227,-0.1872575095344887,-0.14805029508610357,0,-0.30462002643993075,-0.06699873325306355,0.0008043727199793252,2.9733293788611075,1,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-1.1430492052732977,2.0945741967542078,0.0,-5.1557972663975215e-16,0,0,0,1,0,0,1,0,0,0,0,-0.32163646210095514
2164,1680.3,0,0.0,-0.18748322560990108,-0.2357155430667958,0.06998160204561825,1.0366932014506027,0.7232367866536922,0.8107279339292078,1,0,0,1,1,0,-0.011806305774069572,1,-0.12787932126873808,1,-2.176334334080512,-0.8555659536019443,1,0,0,0,1,0,0,1.2888438883533815,-0.46068676326712227,-0.2144099421568931,-0.22944584235198834,0,-0.30462002643993075,-0.06699873325306355,-0.21147202557566114,1.0683210932021323,1,0,0,-1.5318760408918743,-2.237170538459299,-1.0326602765893786,0.8093022125371585,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,-0.016619381539671893,-0.4223767926436981,1,0,1,0,0,0,1,0,0,0,0,-0.3012670750744763
2165,1273.48,0,0.0,0.06497620492323833,-0.1503527617462945,0.13556701151561215,-0.08316666237849078,1.8450885477696928,1.3595348965539393,0,1,1,1,1,0,1.608414387636987,1,0.2720328566489529,1,0.44646558219354465,-0.48491604231132174,1,1,0,0,1,1,0,1.2888438883533815,0.73736295123978,0.19287654717917269,0.17753189397743555,0,-0.30462002643993075,-0.06699873325306355,4.591281485863204,1.4970590177328664,1,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,1,0,0,1,0,0,0,1,0,0,0,-0.44120576735269224
2166,928.76,1,818.92,-0.1290648648240282,0.2276336339408852,-0.16651270287969488,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,0,0,0.9603261102725644,1,0.6719450345666438,0,-0.27861647320583444,0.6270336915605462,1,1,0,0,1,0,0,0.044797553133049006,-0.46068676326712227,0.42367222446960995,0.4217185357750899,0,-0.30462002643993075,-0.06699873325306355,0.5314953684590804,2.4892443273828544,1,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.3948282226418383,-3.0600119907766326,0.0,-5.1557972663975215e-16,0,0,1,0,0,0,1,0,0,0,0,-0.4138892498437999
2167,2351.31,1,696.05,-0.25208278224656133,-0.2357155430667958,-0.3535981604562995,-0.25693802055886733,-0.39861497446230854,-0.5612894726326209,0,0,0,1,1,0,0.636281971590353,1,-0.12787932126873808,0,-0.254327123955483,-1.5968657761831897,1,1,0,0,1,0,0,0.044797553133049006,-0.46068676326712227,-0.09222399535607335,-0.06665474782021878,0,-0.30462002643993075,-0.06699873325306355,-0.5564211728060768,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-2.1589346846590063,0.61388932664322,0.0,-5.1557972663975215e-16,1,0,1,0,0,0,1,0,0,0,0,-0.29067905723783094
2168,1524.82,1,741.3,-0.25220398216520423,-0.2357155430667958,-0.24880217106188562,-0.25693802055886733,-0.39861497446230854,-0.39664738384520143,0,0,0,1,1,0,-1.307982860502915,1,-0.32783541022758356,0,-0.6991820574480301,0.5034837211303387,1,1,0,0,0,1,0,1.2888438883533815,-0.46068676326712227,-0.5130867010033413,-0.47363248414964265,0,-0.30462002643993075,-0.06699873325306355,-0.7156284715278072,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,1,0,1,0,0,0,1,0,0,0,0,0.45803672746974533
2169,2913.19,0,0.0,-0.25220398216520423,-0.2357155430667958,-0.35887312636541424,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,1,0,-1.6320269991851262,0,-0.12787932126873808,0,0.6650697254467073,0.5652587063454424,1,1,1,0,1,0,1,0.044797553133049006,-0.46068676326712227,-1.2394142736526585,-1.2061924095426058,0,3.9359088838223277,-0.06699873325306355,-0.6890939217408522,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,1,0,1,0,0,0,0,1,0,0,0,-0.018103226153943733
